当前时刻	小车位置	摆杆偏角	残差范数	
50.500000	-0.103077	-0.004987	0.005403
50.510000	-0.103138	-0.004987	0.004388
50.521000	-0.103199	0.000000	0.008528
50.531000	-0.103273	0.000000	0.006947
50.540000	-0.103347	-0.013963	0.008337
50.550000	-0.103445	-0.012467	0.005403
50.560000	-0.103567	-0.012467	0.004346
50.571000	-0.103715	-0.013575	0.004508
50.581000	-0.103837	-0.008727	0.001356
50.590000	-0.103972	-0.008727	0.001339
50.600000	-0.104083	0.000000	0.010011
50.611000	-0.104205	-0.003491	0.004877
50.621000	-0.104279	-0.003491	0.004058
50.630000	-0.104365	-0.017453	0.010594
50.640000	-0.104463	-0.017453	0.008653
50.651000	-0.104561	-0.012467	0.001950
50.661000	-0.104647	-0.008727	0.002369
50.670000	-0.104708	-0.008727	0.002149
50.680000	-0.104757	-0.008727	0.001910
50.691000	-0.104794	-0.004987	0.005407
50.701000	-0.104806	-0.004987	0.004506
50.710000	-0.104806	-0.004987	0.003715
50.720000	-0.104819	-0.004987	0.003041
50.731000	-0.104819	-0.004987	0.002483
50.741000	-0.104819	-0.004987	0.002034
50.750000	-0.104819	0.000000	0.006669
50.760000	-0.104831	0.000000	0.005507
50.771000	-0.104831	0.000000	0.004538
50.781000	-0.104843	0.000000	0.003753
50.790000	-0.104892	0.000000	0.003133
50.800000	-0.104990	0.000000	0.002656
50.810000	-0.105113	0.000000	0.002303
50.821000	-0.105248	0.000000	0.002055
50.831000	-0.105407	0.000000	0.001890
50.840000	-0.105591	0.000000	0.001792
50.850000	-0.105800	-0.012467	0.010722
50.861000	-0.106058	-0.022440	0.018466
50.871000	-0.106291	-0.022440	0.014723
50.880000	-0.106548	-0.017453	0.006530
50.890000	-0.106781	-0.017453	0.004760
50.901000	-0.107002	-0.013575	0.000689
50.911000	-0.107137	-0.008727	0.005747
50.920000	-0.107198	-0.008727	0.005043
50.930000	-0.107211	-0.012467	0.000684
50.941000	-0.107198	-0.017453	0.004469
50.951000	-0.107198	-0.017453	0.003640
50.960000	-0.107186	-0.026180	0.011668
50.970000	-0.107174	-0.020362	0.003742
50.981000	-0.107125	-0.020362	0.003006
50.991000	-0.107014	-0.017453	0.000593
51.000000	-0.106806	-0.017453	0.000451
51.010000	-0.106499	-0.012467	0.005175
51.021000	-0.106107	-0.012467	0.004066
51.031000	-0.105690	-0.012467	0.003068
51.040000	-0.105248	-0.013575	0.001100
51.050000	-0.104794	-0.017453	0.003367
51.060000	-0.104340	-0.017453	0.003135
51.071000	-0.103837	-0.008727	0.005832
51.081000	-0.103347	-0.013963	0.000822
51.090000	-0.102844	-0.013963	0.001056
51.100000	-0.102329	-0.008727	0.004010
51.111000	-0.101727	-0.008727	0.002918
51.121000	-0.101139	-0.008727	0.001985
51.130000	-0.100525	-0.022440	0.012528
51.140000	-0.099912	-0.022440	0.010709
51.151000	-0.099262	-0.012467	0.000897
51.161000	-0.098673	-0.008727	0.004207
51.170000	-0.098072	-0.008727	0.003129
51.180000	-0.097422	-0.004987	0.005903
51.191000	-0.096661	0.000000	0.009377
51.201000	-0.095950	0.000000	0.007188
51.210000	-0.095202	0.000000	0.005336
51.220000	-0.094453	-0.013575	0.009768
51.231000	-0.093681	-0.013575	0.008562
51.241000	-0.093030	0.000000	0.006165
51.250000	-0.092380	0.000000	0.004767
51.260000	-0.091730	-0.012467	0.008900
51.271000	-0.091006	-0.012467	0.007667
51.281000	-0.090319	-0.012467	0.006551
51.290000	-0.089645	-0.017453	0.010565
51.300000	-0.088958	-0.012467	0.003865
51.310000	-0.088283	-0.012467	0.003323
51.321000	-0.087523	-0.012467	0.002921
51.331000	-0.086774	-0.013963	0.004137
51.340000	-0.085977	-0.013963	0.003691
51.350000	-0.085106	-0.003491	0.007130
51.361000	-0.084100	-0.004987	0.003984
51.371000	-0.083193	-0.004987	0.002778
51.380000	-0.082285	0.000000	0.006712
51.390000	-0.081328	0.000000	0.004926
51.401000	-0.080249	0.000000	0.003417
51.411000	-0.079267	0.000000	0.002177
51.420000	-0.078286	0.000000	0.001190
51.430000	-0.077354	0.000000	0.000440
51.441000	-0.076348	0.000000	0.000353
51.451000	-0.075428	0.000000	0.000699
51.460000	-0.074508	0.000000	0.000994
51.470000	-0.073625	0.000000	0.001195
51.481000	-0.072680	0.000000	0.001336
51.491000	-0.071834	0.000000	0.001407
51.500000	-0.070987	0.000000	0.001444
51.510000	-0.070129	0.000000	0.001457
51.521000	-0.069184	0.004987	0.003535
51.531000	-0.068338	0.004987	0.002655
51.540000	-0.067503	0.000000	0.003086
51.550000	-0.066682	0.000000	0.002820
51.560000	-0.065860	0.000000	0.002558
51.571000	-0.064977	0.005818	0.003508
51.581000	-0.064130	0.000000	0.003132
51.590000	-0.063296	0.000000	0.002799
51.600000	-0.062486	0.000000	0.002495
51.611000	-0.061591	0.021817	0.019592
51.621000	-0.060806	0.021817	0.015907
51.630000	-0.059996	0.000000	0.009104
51.640000	-0.059174	0.000000	0.007879
51.651000	-0.058303	0.000000	0.006697
51.661000	-0.057592	0.000000	0.005602
51.670000	-0.056893	0.000000	0.004630
51.680000	-0.056206	0.017453	0.013658
51.691000	-0.055445	0.004987	0.001243
51.701000	-0.054722	0.004987	0.001149
51.710000	-0.054010	0.000000	0.006029
51.720000	-0.053311	0.000000	0.005026
51.731000	-0.052563	0.000000	0.004148
51.741000	-0.051913	0.013963	0.010561
51.750000	-0.051250	0.013963	0.008672
51.760000	-0.050575	0.014544	0.007582
51.771000	-0.049803	0.014544	0.006045
51.781000	-0.049091	0.014544	0.004764
51.790000	-0.048417	0.005818	0.005004
51.800000	-0.047791	0.004987	0.005086
51.810000	-0.047251	0.004987	0.004202
51.821000	-0.046675	0.000000	0.008375
51.831000	-0.046172	0.004987	0.001772
51.840000	-0.045657	0.004987	0.001273
51.850000	-0.045141	0.004987	0.000881
51.861000	-0.044577	0.014544	0.008985
51.871000	-0.044037	0.014544	0.007497
51.880000	-0.043498	0.013963	0.005595
51.890000	-0.042982	0.013963	0.004566
51.901000	-0.042455	0.002909	0.007341
51.911000	-0.042013	0.000000	0.008953
51.920000	-0.041572	0.000000	0.007251
51.930000	-0.041167	0.004987	0.000776
51.941000	-0.040713	0.014544	0.009155
51.951000	-0.040296	0.014544	0.007714
51.960000	-0.039867	0.006981	0.001140
51.970000	-0.039413	0.000000	0.007879
51.981000	-0.038934	0.000000	0.006389
51.991000	-0.038530	0.006981	0.001899
52.000000	-0.038137	0.006981	0.001757
52.010000	-0.037769	0.004987	0.000407
52.021000	-0.037340	0.023271	0.018070
52.031000	-0.036959	0.023271	0.014936
52.040000	-0.036591	0.002909	0.008151
52.050000	-0.036236	0.009973	0.000276
52.060000	-0.035905	0.009973	0.000297
52.071000	-0.035573	0.014544	0.004912
52.081000	-0.035291	0.004987	0.005376
52.090000	-0.035046	0.004987	0.004258
52.100000	-0.034825	0.017453	0.009220
52.111000	-0.034592	0.009973	0.000401
52.121000	-0.034408	0.009973	0.000545
52.130000	-0.034236	0.002909	0.006373
52.140000	-0.034101	0.002909	0.004958
52.151000	-0.033966	0.013963	0.007328
52.161000	-0.033856	0.009973	0.002399
52.170000	-0.033758	0.009973	0.002262
52.180000	-0.033660	0.004987	0.002854
52.191000	-0.033574	0.002909	0.004148
52.201000	-0.033513	0.002909	0.003094
52.210000	-0.033463	0.017453	0.012354
52.220000	-0.033414	0.027925	0.020967
52.231000	-0.033353	0.027925	0.017443
52.241000	-0.033316	0.027925	0.014411
52.250000	-0.033316	0.023271	0.007228
52.260000	-0.033316	0.023271	0.006022
52.271000	-0.033341	0.014544	0.003641
52.281000	-0.033353	0.014544	0.002740
52.290000	-0.033476	0.014544	0.001838
52.300000	-0.033746	0.014544	0.000980
52.310000	-0.034138	0.014544	0.000409
52.321000	-0.034666	0.031416	0.017685
52.331000	-0.035205	0.017453	0.001336
52.340000	-0.035782	0.017453	0.001770
52.350000	-0.036407	0.008727	0.006544
52.361000	-0.037119	0.008727	0.004584
52.371000	-0.037769	0.002909	0.008671
52.380000	-0.038456	0.021817	0.012766
52.390000	-0.039180	0.021817	0.011513
52.401000	-0.039989	0.004987	0.006491
52.411000	-0.040774	0.000000	0.009485
52.420000	-0.041584	0.000000	0.006858
52.430000	-0.042418	0.000000	0.004615
52.441000	-0.043301	0.000000	0.002757
52.451000	-0.044074	0.000000	0.001247
52.460000	-0.044847	0.000000	0.000278
52.470000	-0.045644	0.000000	0.000981
52.481000	-0.046515	0.002909	0.004566
52.491000	-0.047263	-0.004987	0.003369
52.500000	-0.047950	-0.004987	0.002040
52.510000	-0.048601	-0.004987	0.000949
52.521000	-0.049324	0.000000	0.004910
52.531000	-0.049974	0.000000	0.004689
52.540000	-0.050625	-0.004987	0.000564
52.550000	-0.051287	-0.004987	0.000053
52.560000	-0.051913	-0.004987	0.000551
52.571000	-0.052599	-0.012467	0.006533
52.581000	-0.053176	-0.012467	0.004886
52.590000	-0.053728	-0.012467	0.003498
52.600000	-0.054280	-0.017453	0.007348
52.611000	-0.054844	-0.008727	0.003177
52.621000	-0.055384	-0.008727	0.003081
52.630000	-0.055887	-0.004987	0.006633
52.640000	-0.056353	-0.004987	0.005721
52.651000	-0.056819	0.000000	0.009863
52.661000	-0.057212	-0.004987	0.003229
52.670000	-0.057580	-0.004987	0.002702
52.680000	-0.057948	-0.008727	0.001468
52.691000	-0.058365	-0.012467	0.004856
52.701000	-0.058733	-0.012467	0.003852
52.710000	-0.059125	-0.008727	0.000807
52.720000	-0.059530	-0.013575	0.003976
52.731000	-0.059972	-0.013575	0.003053
52.741000	-0.060377	0.000000	0.011293
52.750000	-0.060757	0.000000	0.009485
52.760000	-0.061137	-0.012467	0.004592
52.771000	-0.061542	-0.008727	0.000078
52.781000	-0.061910	-0.008727	0.000110
52.790000	-0.062253	0.000000	0.008916
52.800000	-0.062585	-0.008727	0.001288
52.810000	-0.062903	-0.008727	0.001000
52.821000	-0.063259	-0.004987	0.003028
52.831000	-0.063603	-0.004987	0.002622
52.840000	-0.063934	-0.004987	0.002278
52.850000	-0.064277	-0.012467	0.005489
52.861000	-0.064658	-0.012467	0.004375
52.871000	-0.065026	0.000000	0.009073
52.880000	-0.065394	-0.012467	0.004792
52.890000	-0.065749	-0.012467	0.003794
52.901000	-0.066154	0.000000	0.009544
52.911000	-0.066522	-0.004987	0.003059
52.920000	-0.066866	-0.004987	0.002627
52.930000	-0.067185	-0.008727	0.001479
52.941000	-0.067540	0.000000	0.007623
52.951000	-0.067847	0.000000	0.006402
52.960000	-0.068166	0.000000	0.005356
52.970000	-0.068485	0.000000	0.004486
52.981000	-0.068841	0.000000	0.003782
52.991000	-0.069196	-0.004987	0.001773
53.000000	-0.069564	-0.004987	0.001307
53.010000	-0.069981	-0.004987	0.000844
53.021000	-0.070460	-0.008727	0.004132
53.031000	-0.070914	-0.008727	0.003071
53.040000	-0.071392	0.000000	0.006576
53.050000	-0.071870	-0.012467	0.006682
53.060000	-0.072337	-0.012467	0.005165
53.071000	-0.072827	0.000000	0.008610
53.081000	-0.073244	0.000000	0.007463
53.090000	-0.073637	0.000000	0.006416
53.100000	-0.074029	-0.012467	0.006972
53.111000	-0.074446	-0.008727	0.001781
53.121000	-0.074851	-0.008727	0.001168
53.130000	-0.075256	-0.004987	0.003093
53.140000	-0.075673	-0.004987	0.002853
53.151000	-0.076127	-0.017453	0.009847
53.161000	-0.076544	0.000000	0.009627
53.170000	-0.076949	0.000000	0.008237
53.180000	-0.077341	-0.008727	0.001739
53.191000	-0.077746	-0.012467	0.004997
53.201000	-0.078102	-0.012467	0.003887
53.210000	-0.078458	-0.017453	0.007905
53.220000	-0.078789	-0.004987	0.006274
53.231000	-0.079157	-0.004987	0.005483
53.241000	-0.079476	-0.008727	0.000995
53.250000	-0.079782	-0.008727	0.000985
53.260000	-0.080077	-0.017453	0.007760
53.271000	-0.080383	-0.008727	0.002509
53.281000	-0.080666	-0.008727	0.002271
53.290000	-0.080948	-0.017453	0.006701
53.300000	-0.081205	-0.013575	0.001495
53.310000	-0.081451	-0.013575	0.001059
53.321000	-0.081708	-0.008727	0.004132
53.331000	-0.081905	-0.008727	0.003512
53.340000	-0.082089	-0.008727	0.002936
53.350000	-0.082236	-0.004987	0.006160
53.361000	-0.082371	-0.012467	0.002439
53.371000	-0.082493	-0.012467	0.002056
53.380000	-0.082616	-0.008727	0.002046
53.390000	-0.082714	-0.008727	0.001701
53.401000	-0.082825	0.000000	0.010125
53.411000	-0.082923	-0.012467	0.004162
53.420000	-0.083021	-0.012467	0.003490
53.430000	-0.083119	-0.012467	0.002865
53.441000	-0.083229	-0.004987	0.005177
53.451000	-0.083327	-0.004987	0.004316
53.460000	-0.083413	0.000000	0.008543
53.470000	-0.083499	0.000000	0.006998
53.481000	-0.083585	0.000000	0.005682
53.491000	-0.083671	-0.004987	0.000412
53.500000	-0.083781	-0.004987	0.000403
53.510000	-0.083904	-0.017453	0.012758
53.521000	-0.084063	-0.012467	0.005406
53.531000	-0.084235	-0.012467	0.004216
53.540000	-0.084395	-0.004987	0.004270
53.550000	-0.084542	-0.004987	0.003754
53.560000	-0.084677	-0.004987	0.003253
53.571000	-0.084812	-0.004987	0.002789
53.581000	-0.084910	-0.013963	0.006607
53.590000	-0.085008	-0.013963	0.005355
53.600000	-0.085094	-0.012467	0.002769
53.611000	-0.085192	-0.012467	0.002116
53.621000	-0.085253	-0.008727	0.002158
53.630000	-0.085302	-0.004987	0.005634
53.640000	-0.085315	-0.004987	0.004690
53.651000	-0.085315	0.000000	0.008830
53.661000	-0.085315	0.000000	0.007200
53.670000	-0.085315	0.000000	0.005807
53.680000	-0.085315	0.000000	0.004649
53.691000	-0.085315	0.000000	0.003715
53.701000	-0.085315	0.000000	0.002985
53.710000	-0.085327	0.000000	0.002434
53.720000	-0.085376	0.000000	0.002029
53.731000	-0.085499	0.000000	0.001737
53.741000	-0.085634	-0.004987	0.003463
53.750000	-0.085793	0.000000	0.002317
53.760000	-0.085977	0.000000	0.002138
53.771000	-0.086198	-0.008727	0.006727
53.781000	-0.086431	-0.008727	0.005263
53.790000	-0.086652	-0.017453	0.012707
53.800000	-0.086885	-0.008727	0.001332
53.810000	-0.087093	-0.008727	0.000665
53.821000	-0.087314	-0.008727	0.000304
53.831000	-0.087486	-0.004987	0.003988
53.840000	-0.087609	-0.004987	0.003556
53.850000	-0.087694	-0.012467	0.004373
53.861000	-0.087768	-0.012467	0.003443
53.871000	-0.087817	-0.022440	0.012627
53.880000	-0.087854	-0.017453	0.005208
53.890000	-0.087866	-0.017453	0.004043
53.901000	-0.087866	-0.012467	0.001874
53.911000	-0.087866	-0.012467	0.001690
53.920000	-0.087854	-0.012467	0.001444
53.930000	-0.087842	-0.012467	0.001175
53.941000	-0.087805	-0.017453	0.004184
53.951000	-0.087694	-0.017453	0.003576
53.960000	-0.087523	-0.012467	0.001949
53.970000	-0.087277	-0.017453	0.003538
53.981000	-0.086958	-0.017453	0.003091
53.991000	-0.086639	-0.022440	0.007712
54.000000	-0.086259	-0.022440	0.006529
54.010000	-0.085867	-0.012467	0.004437
54.021000	-0.085376	-0.008727	0.007187
54.031000	-0.084898	-0.008727	0.005590
54.040000	-0.084370	-0.017453	0.004561
54.050000	-0.083843	-0.013575	0.000384
54.060000	-0.083303	-0.013575	0.000733
54.071000	-0.082714	-0.008727	0.003817
54.081000	-0.082138	-0.017453	0.006052
54.090000	-0.081549	-0.017453	0.005460
54.100000	-0.080923	-0.004987	0.007545
54.111000	-0.080199	0.000000	0.010763
54.121000	-0.079513	0.000000	0.008325
54.130000	-0.078838	0.000000	0.006239
54.140000	-0.078175	0.000000	0.004503
54.151000	-0.077476	-0.012467	0.009381
54.161000	-0.076863	-0.008727	0.004522
54.170000	-0.076250	-0.008727	0.004115
54.180000	-0.075649	-0.008727	0.003709
54.191000	-0.074974	0.000000	0.005400
54.201000	-0.074361	0.000000	0.004171
54.210000	-0.073772	0.000000	0.003106
54.220000	-0.073183	0.000000	0.002206
54.231000	-0.072545	0.000000	0.001467
54.241000	-0.071969	-0.003491	0.002615
54.250000	-0.071404	0.000000	0.001040
54.260000	-0.070828	0.000000	0.000607
54.271000	-0.070190	0.000000	0.000276
54.281000	-0.069613	0.000000	0.000068
54.290000	-0.069037	0.000000	0.000198
54.300000	-0.068509	0.000000	0.000324
54.310000	-0.067994	0.000000	0.000416
54.321000	-0.067442	0.000000	0.000476
54.331000	-0.066951	0.000000	0.000511
54.340000	-0.066449	0.000000	0.000528
54.350000	-0.065958	0.010472	0.009948
54.361000	-0.065381	-0.003491	0.005885
54.371000	-0.064854	-0.003491	0.004990
54.380000	-0.064339	0.000000	0.000681
54.390000	-0.063860	0.000000	0.000583
54.401000	-0.063333	0.000000	0.000507
54.411000	-0.062867	0.000000	0.000452
54.420000	-0.062401	0.000000	0.000417
54.430000	-0.061922	0.010472	0.010093
54.441000	-0.061407	0.000000	0.002241
54.451000	-0.060916	0.000000	0.001976
54.460000	-0.060413	0.000000	0.001711
54.470000	-0.059910	0.008727	0.007267
54.481000	-0.059371	0.008727	0.005929
54.491000	-0.058905	0.000000	0.003954
54.500000	-0.058438	0.000000	0.003356
54.510000	-0.058009	0.000000	0.002792
54.521000	-0.057567	0.000000	0.002280
54.531000	-0.057175	0.000000	0.001833
54.540000	-0.056770	0.013963	0.012510
54.550000	-0.056365	0.000000	0.003645
54.560000	-0.055948	0.000000	0.003053
54.571000	-0.055494	0.000000	0.002508
54.581000	-0.055077	0.017453	0.015430
54.590000	-0.054660	0.017453	0.012716
54.600000	-0.054255	0.000000	0.007095
54.611000	-0.053826	0.000000	0.005953
54.621000	-0.053495	0.000000	0.004874
54.630000	-0.053201	0.013963	0.010067
54.640000	-0.052918	0.013963	0.008418
54.651000	-0.052612	0.000000	0.006983
54.661000	-0.052354	0.004987	0.000707
54.670000	-0.052109	0.004987	0.000433
54.680000	-0.051876	0.000000	0.005169
54.691000	-0.051655	0.010472	0.006421
54.701000	-0.051446	0.010472	0.005510
54.710000	-0.051250	0.000000	0.005772
54.720000	-0.051066	0.000000	0.004589
54.731000	-0.050870	0.000000	0.003543
54.741000	-0.050686	0.004987	0.002341
54.750000	-0.050502	0.004987	0.002196
54.760000	-0.050318	0.000000	0.002957
54.771000	-0.050109	0.002909	0.000681
54.781000	-0.049925	0.002909	0.000773
54.790000	-0.049741	0.000000	0.002084
54.800000	-0.049545	0.000000	0.001536
54.810000	-0.049349	0.000000	0.001080
54.821000	-0.049140	-0.003491	0.004198
54.831000	-0.048956	0.000000	0.000225
54.840000	-0.048760	0.000000	0.000365
54.850000	-0.048551	0.000000	0.000445
54.861000	-0.048318	-0.003491	0.003022
54.871000	-0.048085	-0.003491	0.002393
54.880000	-0.047865	0.000000	0.001624
54.890000	-0.047619	0.000000	0.001420
54.901000	-0.047337	0.000000	0.001208
54.911000	-0.047067	0.002909	0.003912
54.920000	-0.046797	0.002909	0.003202
54.930000	-0.046527	0.000000	0.000326
54.941000	-0.046221	0.000000	0.000333
54.951000	-0.045939	0.000000	0.000317
54.960000	-0.045669	-0.003491	0.003766
54.970000	-0.045387	0.000000	0.000401
54.981000	-0.045080	0.000000	0.000364
54.991000	-0.044798	0.000000	0.000314
55.000000	-0.044516	0.000000	0.000262
55.010000	-0.044234	0.005818	0.006022
55.021000	-0.043927	0.000000	0.000888
55.031000	-0.043657	0.000000	0.000788
55.040000	-0.043387	0.000000	0.000680
55.050000	-0.043130	0.010472	0.009898
55.060000	-0.042897	0.010472	0.008119
55.071000	-0.042639	0.000000	0.003888
55.081000	-0.042406	0.002909	0.000389
55.090000	-0.042197	0.002909	0.000333
55.100000	-0.042013	0.004987	0.001839
55.111000	-0.041817	0.000000	0.003418
55.121000	-0.041658	0.000000	0.002735
55.130000	-0.041510	-0.003491	0.005614
55.140000	-0.041375	-0.003491	0.004457
55.151000	-0.041228	0.013963	0.013986
55.161000	-0.041093	0.004987	0.002702
55.170000	-0.040946	0.004987	0.002270
55.180000	-0.040799	0.000000	0.003074
55.191000	-0.040639	0.000000	0.002465
55.201000	-0.040517	0.000000	0.001912
55.210000	-0.040394	0.000000	0.001427
55.220000	-0.040271	0.004363	0.003350
55.231000	-0.040149	0.004363	0.002911
55.241000	-0.040038	0.011636	0.009784
55.250000	-0.039916	0.010472	0.006967
55.260000	-0.039805	0.010472	0.005752
55.271000	-0.039695	0.004987	0.000753
55.281000	-0.039621	0.004987	0.000592
55.290000	-0.039585	0.000000	0.005345
55.300000	-0.039560	0.000000	0.004216
55.310000	-0.039560	0.000000	0.003205
55.321000	-0.039572	-0.003491	0.005819
55.331000	-0.039560	0.002909	0.001945
55.340000	-0.039560	0.002909	0.001941
55.350000	-0.039572	0.000000	0.001027
55.361000	-0.039572	0.000000	0.000600
55.371000	-0.039572	0.000000	0.000270
55.380000	-0.039572	0.000000	0.000118
55.390000	-0.039572	0.000000	0.000254
